,century,word,count
2145,1700,towered,1
2144,1700,tower,1
1999,1700,pursud,1
1998,1700,purses,1
1997,1700,puffing,1
1825,1700,kept,1
1852,1700,lets,1
1850,1700,less,1
1849,1700,leisure,1
1848,1700,leigh,1
1847,1700,left,1
1846,1700,led,1
1845,1700,leaving,1
1844,1700,learn,1
1842,1700,lavish,1
1839,1700,lap,1
1838,1700,language,1
1837,1700,landscape,1
1835,1700,lady,1
1834,1700,ladies,1
1833,1700,labourd,1
1832,1700,knows,1
1830,1700,knights,1
1828,1700,kings,1
1827,1700,king,1
1853,1700,lie,1
1854,1700,lies,1
1858,1700,lions,1
1873,1700,maidenheads,1
1883,1700,marantha,1
1882,1700,mar,1
1881,1700,many,1
1880,1700,manna,1
1879,1700,manifold,1
1878,1700,manhood,1
1876,1700,makes,1
1874,1700,majesty,1
1872,1700,lyrepindar,1
1859,1700,listen,1
1871,1700,loving,1
1870,1700,loveliest,1
1867,1700,lovd,1
1866,1700,loue,1
1864,1700,longspun,1
1863,1700,long,1
1861,1700,little,1
1860,1700,listening,1
1826,1700,kill,1
1824,1700,keeps,1
1996,1700,public,1
1823,1700,keeping,1
1798,1700,honor,1
1797,1700,home,1
1796,1700,hold,1
1795,1700,hints,1
1792,1700,heavns,1
1791,1700,heavens,1
1787,1700,head,1
1783,1700,harp,1
1782,1700,happy,1
1781,1700,hand,1
1780,1700,halfhour,1
1779,1700,half,1
1778,1700,haires,1
1777,1700,hair,1
1776,1700,hailed,1
1775,1700,hail,1
1774,1700,grow,1
1773,1700,grinders,1
1771,1700,gray,1
1799,1700,horebs,1
1800,1700,horners,1
1801,1700,hour,1
1813,1700,insolence,1
1822,1700,keep,1
1821,1700,justice,1
1820,1700,joseph,1
1819,1700,jointly,1
1818,1700,jests,1
1817,1700,israels,1
1816,1700,intrigues,1
1814,1700,inspire,1
1812,1700,increase,1
1802,1700,hovering,1
1811,1700,impart,1
1810,1700,imitate,1
1809,1700,ill,1
1808,1700,ice,1
1807,1700,husbands,1
1806,1700,hunt,1
1805,1700,hungry,1
1804,1700,human,1
1884,1700,mares,1
1885,1700,marvelous,1
1887,1700,medicine,1
1888,1700,meet,1
1970,1700,place,1
1969,1700,pity,1
1968,1700,pindar,1
1967,1700,picquet,1
1966,1700,persever,1
1965,1700,pathless,1
1964,1700,passion,1
1963,1700,passes,1
1962,1700,pass,1
1960,1700,pardon,1
1959,1700,palfreys,1
1958,1700,pale,1
1957,1700,palace,1
1956,1700,pain,1
1955,1700,own,1
1953,1700,ours,1
1951,1700,ought,1
1948,1700,order,1
1947,1700,open,1
1971,1700,plain,1
1973,1700,play,1
1974,1700,played,1
1987,1700,pox,1
1995,1700,provoked,1
1994,1700,prose,1
1993,1700,promote,1
1992,1700,prize,1
1991,1700,princes,1
1990,1700,pride,1
1989,1700,press,1
1988,1700,pray,1
1986,1700,powers,1
1975,1700,plays,1
1985,1700,power,1
1984,1700,poets,1
1983,1700,poetic,1
1981,1700,plume,1
1980,1700,pleasure,1
1979,1700,pleasing,1
1978,1700,please,1
1976,1700,pleasant,1
1945,1700,ong,1
1944,1700,oney,1
1941,1700,ombre,1
1898,1700,milkyway,1
1907,1700,moses,1
1906,1700,mortal,1
1904,1700,moral,1
1903,1700,monarchs,1
1902,1700,momentary,1
1901,1700,mines,1
1900,1700,mine,1
1899,1700,mind,1
1897,1700,mighty,1
1909,1700,mouth,1
1896,1700,methought,1
1895,1700,merry,1
1894,1700,mercy,1
1893,1700,mercies,1
1892,1700,men,1
1891,1700,memory,1
1890,1700,melt,1
1889,1700,melancholy,1
1908,1700,most,1
1911,1700,muse,1
1939,1700,oerrun,1
1924,1700,nest,1
1938,1700,oerflows,1
1937,1700,oercloud,1
1935,1700,obscurd,1
1934,1700,noyse,1
1932,1700,nothing,1
1930,1700,none,1
1929,1700,nobler,1
1928,1700,nine,1
1923,1700,neer,1
1912,1700,musickes,1
1922,1700,ned,1
1921,1700,neck,1
1920,1700,neatly,1
1919,1700,near,1
1918,1700,nay,1
1917,1700,name,1
1916,1700,mystical,1
1915,1700,mystic,1
2238,1700,yore,1
2243,1700,yours,1
2245,1800,acquent,1
2627,1800,harm,1
2661,1800,ilton,1
2660,1800,ill,1
2659,1800,idiot,1
2657,1800,hummingbirds,1
2656,1800,humid,1
2655,1800,humanizing,1
2654,1800,hues,1
2653,1800,however,1
2650,1800,honied,1
2649,1800,honeysuckles,1
2648,1800,holds,1
2646,1800,hill,1
2645,1800,high,1
2644,1800,herself,1
2643,1800,heroic,1
2641,1800,heralds,1
2639,1800,heavens,1
2637,1800,heath,1
2630,1800,hast,1
2662,1800,impair,1
2663,1800,impending,1
2664,1800,impress,1
2681,1800,kingdom,1
2695,1800,laughing,1
2692,1800,languish,1
2690,1800,lance,1
2689,1800,laid,1
2686,1800,knit,1
2685,1800,knew,1
2684,1800,knave,1
2683,1800,kisses,1
2679,1800,keep,1
2665,1800,improving,1
2678,1800,keener,1
2677,1800,kaspars,1
2676,1800,kaspar,1
2674,1800,joyous,1
2671,1800,inward,1
2670,1800,into,1
2668,1800,infuses,1
2667,1800,influence,1
2628,1800,harmonious,1
2626,1800,hard,1
2559,1800,followd,1
2625,1800,happiness,1
2589,1800,garden,1
2586,1800,future,1
2585,1800,fury,1
2582,1800,frosty,1
2581,1800,front,1
2580,1800,fro,1
2579,1800,frisks,1
2578,1800,french,1
2576,1800,freedoms,1
2575,1800,freedom,1
2573,1800,frail,1
2572,1800,fragrant,1
2570,1800,foul,1
2567,1800,forming,1
2565,1800,forfeited,1
2564,1800,forehead,1
2563,1800,forced,1
2562,1800,force,1
2561,1800,foot,1
2592,1800,gems,1
2593,1800,genrous,1
2595,1800,germinating,1
2612,1800,greater,1
2624,1800,hanging,1
2622,1800,hall,1
2620,1800,hae,1
2619,1800,hadst,1
2618,1800,hadsince,1
2616,1800,grow,1
2615,1800,ground,1
2613,1800,green,1
2609,1800,grandchild,1
2596,1800,girl quoth,1
2608,1800,grace,1
2607,1800,gory,1
2605,1800,godliness,1
2604,1800,glowing,1
2600,1800,glinted,1
2599,1800,glancing,1
2598,1800,giving,1
2597,1800,give,1
2696,1800,law,1
2699,1800,leave,1
2700,1800,leaves,1
2704,1800,lend,1
2818,1800,oppressions,1
2817,1800,only,1
2813,1800,ohn,1
2812,1800,often,1
2807,1800,nought,1
2806,1800,nothing,1
2805,1800,norwegian,1
2802,1800,nightly,1
2800,1800,newly,1
2798,1800,never,1
2796,1800,needs,1
2794,1800,near,1
2792,1800,natures,1
2791,1800,nature,1
2790,1800,natural,1
2789,1800,naked,1
2788,1800,mysterious,1
2786,1800,muses,1
2785,1800,multiplies,1
2820,1800,others,1
2822,1800,ours,1
2824,1800,outward,1
2844,1800,pluckd,1
2854,1800,prest,1
2853,1800,pressure,1
2852,1800,praised,1
2851,1800,praise,1
2849,1800,pow,1
2848,1800,pouting,1
2847,1800,pore,1
2846,1800,poor,1
2843,1800,ploughshare,1
2825,1800,pain,1
2842,1800,plough,1
2841,1800,playing,1
2839,1800,petals,1
2836,1800,pen,1
2835,1800,peaches,1
2830,1800,partaking,1
2828,1800,pants,1
2826,1800,pains,1
2781,1800,motion,1
2780,1800,mother,1
2779,1800,mothe,1
2725,1800,locked,1
2742,1800,lowers,1
2741,1800,lower,1
2739,1800,loving,1
2738,1800,loves,1
2737,1800,lover,1
2734,1800,loved,1
2731,1800,looks,1
2729,1800,look,1
2723,1800,lived,1
2744,1800,lucid,1
2721,1800,liquid,1
2717,1800,lilyfibred,1
2715,1800,lightwounded,1
2712,1800,lifes,1
2710,1800,liest,1
2709,1800,libral,1
2708,1800,libertys,1
2705,1800,less,1
2743,1800,lowliest,1
2745,1800,lukewarm,1
2774,1800,mony,1
2760,1800,melted,1
2773,1800,months,1
2772,1800,monsieur,1
2770,1800,moment,1
2769,1800,mirth,1
2768,1800,miracle,1
2767,1800,minnows,1
2764,1800,mid,1
2761,1800,melting,1
2758,1800,meanest,1
2746,1800,lustre,1
2756,1800,maun,1
2755,1800,marlbro,1
2753,1800,manners,1
2752,1800,man,1
2750,1800,majestic,1
2749,1800,main,1
2748,1800,magic,1
2747,1800,made,1
2560,1800,fondly,1
2558,1800,follow,1
2248,1800,addressed,1
2317,1800,body,1
2359,1800,caught,1
2358,1800,carelessness,1
2356,1800,canty,1
2351,1800,call,1
2350,1800,busy,1
2349,1800,burnt,1
2348,1800,buried,1
2343,1800,brother,1
2342,1800,brook,1
2341,1800,broke,1
2336,1800,brightest,1
2334,1800,brent,1
2331,1800,breaking,1
2327,1800,brain,1
2326,1800,boy,1
2325,1800,bower,1
2324,1800,both,1
2323,1800,borne,1
2322,1800,borderlands,1
2362,1800,centuries,1
2365,1800,charge,1
2369,1800,cheerful,1
2384,1800,closer,1
2397,1800,country,1
2395,1800,cottage,1
2394,1800,consciousness,1
2390,1800,communion,1
2388,1800,combind,1
2387,1800,cold,1
2386,1800,clusters,1
2385,1800,cloud,1
2383,1800,close,1
2371,1800,cheers,1
2382,1800,clay,1
2381,1800,clasped,1
2380,1800,clamb,1
2378,1800,circles,1
2376,1800,chills,1
2375,1800,chill,1
2374,1800,childing,1
2373,1800,child,1
2320,1800,bonie,1
2316,1800,bodies,1
2557,1800,fold,1
2315,1800,blushes,1
2284,1800,bath,1
2283,1800,base,1
2282,1800,bare,1
2281,1800,bannockburn,1
2279,1800,baby,1
2271,1800,arm,1
2269,1800,approach,1
2268,1800,apart,1
2266,1800,answered,1
2265,1800,anither,1
2264,1800,ane,1
2262,1800,ancient,1
2260,1800,alter,1
2259,1800,altar,1
2257,1800,alone,1
2255,1800,age,1
2253,1800,aftermath,1
2251,1800,aften,1
2249,1800,adoring,1
2286,1800,bear,1
2287,1800,beauties,1
2290,1800,bees,1
2305,1800,bled,1
2314,1800,blowing,1
2313,1800,blow,1
2312,1800,bloom,1
2311,1800,blisses,1
2310,1800,blest,1
2309,1800,blessings,1
2307,1800,blenheim,1
2306,1800,blended,1
2301,1800,bewitching,1
2291,1800,before,1
2299,1800,better,1
2298,1800,beside,1
2297,1800,bend,1
2296,1800,bell,1
2295,1800,beld,1
2294,1800,being,1
2293,1800,behold,1
2292,1800,began,1
2398,1800,cowards,1
2399,1800,cowslip,1
2402,1800,cricket,1
2404,1800,cries,1
2514,1800,father,1
2510,1800,falsehood,1
2507,1800,fairer,1
2505,1800,faints,1
2504,1800,fainteth,1
2503,1800,faint,1
2502,1800,fade,1
2498,1800,extinguishd,1
2497,1800,exploring,1
2496,1800,expectant,1
2495,1800,except,1
2492,1800,evening,1
2491,1800,even,1
2490,1800,eugene,1
2489,1800,eternity,1
2488,1800,espy,1
2487,1800,equal,1
2486,1800,envy,1
2485,1800,enough,1
2516,1800,fault,1
2517,1800,fear,1
2520,1800,feeling,1
2540,1800,fitness,1
2556,1800,fog,1
2554,1800,fly,1
2553,1800,flutter,1
2551,1800,flowers,1
2549,1800,flit,1
2544,1800,flee,1
2542,1800,flame,1
2541,1800,fixd,1
2538,1800,fireside,1
2521,1800,feels,1
2534,1800,film,1
2533,1800,filld,1
2532,1800,fill,1
2531,1800,fight,1
2527,1800,fervently,1
2526,1800,fen,1
2525,1800,felt,1
2524,1800,fellows,1
2484,1800,enjoying,1
2483,1800,enhancing,1
2482,1800,english kaspar,1
2428,1800,despite,1
2443,1800,dolts,1
2442,1800,divine,1
2441,1800,distilld,1
2440,1800,discover,1
2439,1800,disavow,1
2438,1800,dimples,1
2437,1800,diffuse,1
2431,1800,diamondbeetles,1
2426,1800,descries,1
2447,1800,dower,1
2422,1800,defended,1
2421,1800,deeper,1
2418,1800,decayd,1
2417,1800,decay,1
2414,1800,dearest,1
2412,1800,dead,1
2409,1800,dark,1
2405,1800,crowd,1
2445,1800,door,1
2449,1800,drain,1
2478,1800,ends,1
2465,1800,earliest,1
2477,1800,endears,1
2476,1800,encircling,1
2475,1800,empty,1
2474,1800,embraces,1
2471,1800,either,1
2470,1800,edwards,1
2468,1800,east,1
2467,1800,earthly,1
2463,1800,dwelt,1
2450,1800,draw,1
2462,1800,dwelling,1
2461,1800,duties,1
2460,1800,dullards,1
2458,1800,drunk,1
2457,1800,drop,1
2456,1800,drooping,1
2454,1800,dreamless,1
2451,1800,dread,1
6844,1900,ysiphile,1
